,SalePrice,Id,Overall Qual,Gr Liv Area,Garage Area,Garage Cars,Total Bsmt SF,1st Flr SF,Year Built,Full Bath,Mas Vnr Area,TotRms AbvGrd,Fireplaces,BsmtFin SF 1,Wood Deck SF,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Cond,Functional,Sale Type
171,165000,2024,6,1376,576.0,2.0,768.0,752,1920,1,0.0,7,0,0.0,0,BrkSide,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
172,204500,68,7,1218,676.0,2.0,1218.0,1218,2009,2,0.0,4,0,0.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
173,146500,1910,5,1644,312.0,1.0,728.0,888,1942,1,224.0,7,2,386.0,168,NAmes,Artery,Norm,1Fam,2Story,7,Typ,WD 
174,157000,381,7,1601,478.0,2.0,1271.0,1601,1978,2,206.0,7,1,704.0,0,NWAmes,RRAn,Norm,1Fam,1Story,5,Typ,COD
175,184000,1323,7,2495,342.0,2.0,1313.0,1313,1890,2,0.0,10,1,0.0,0,OldTown,Norm,Norm,1Fam,2Story,7,Typ,WD 
176,183200,2432,6,1509,393.0,2.0,783.0,807,2002,2,0.0,7,1,457.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
177,139000,777,5,1092,288.0,1.0,1092.0,1092,1962,1,116.0,6,1,170.0,0,Sawyer,Norm,Norm,1Fam,1Story,5,Typ,WD 
178,341000,1107,7,2418,983.0,3.0,1311.0,1325,1993,2,651.0,9,1,1173.0,250,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
179,96000,30,6,987,264.0,1.0,483.0,483,1971,1,504.0,5,0,156.0,275,BrDale,Norm,Norm,Twnhs,2Story,5,Typ,COD
180,140000,282,4,1121,440.0,2.0,1121.0,1121,2003,2,0.0,5,0,0.0,132,Edwards,Norm,Norm,1Fam,1Story,5,Typ,WD 
181,149700,188,6,1236,923.0,2.0,912.0,1236,1957,1,0.0,6,0,600.0,0,OldTown,Artery,Norm,1Fam,1Story,7,Typ,WD 
182,153500,2356,5,1074,495.0,2.0,1056.0,1074,1975,1,0.0,6,0,788.0,0,NWAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
183,13100,1554,1,733,487.0,2.0,0.0,733,1952,1,0.0,4,0,0.0,0,IDOTRR,Norm,Norm,1Fam,1Story,5,Sal,WD 
184,224900,1464,7,1768,543.0,2.0,884.0,884,2003,2,252.0,8,0,550.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
185,176000,2469,7,1266,453.0,2.0,1257.0,1266,2005,2,0.0,6,1,0.0,38,Somerst,Norm,Norm,1Fam,1Story,5,Typ,WD 
186,285000,1834,8,2872,541.0,2.0,1683.0,2129,1992,2,337.0,9,1,700.0,0,NoRidge,Norm,Norm,1Fam,1.5Fin,5,Typ,WD 
187,282922,1779,8,1464,754.0,3.0,1485.0,1464,2007,2,84.0,6,0,929.0,168,Somerst,RRAn,Norm,1Fam,1Story,5,Typ,WD 
188,226000,2569,7,2157,487.0,2.0,924.0,1216,1966,2,309.0,8,2,445.0,105,NAmes,Norm,Norm,1Fam,2Story,6,Typ,WD 
189,361919,2334,8,2576,666.0,3.0,1234.0,1264,2006,2,466.0,10,1,0.0,324,StoneBr,Norm,Norm,1Fam,2Story,5,Typ,New
190,457347,2330,9,2798,670.0,3.0,1398.0,1414,2005,3,600.0,11,1,1218.0,182,StoneBr,Norm,Norm,1Fam,2Story,5,Typ,New
191,279000,2119,8,1743,529.0,2.0,966.0,1743,1976,0,0.0,5,2,51.0,646,ClearCr,Norm,Norm,1Fam,1Story,6,Typ,WD 
192,196000,988,6,1567,714.0,2.0,1567.0,1567,1977,2,0.0,5,2,1567.0,264,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
193,152000,382,7,1370,479.0,2.0,1090.0,1370,1976,2,189.0,6,1,0.0,0,NWAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
194,200000,670,5,2634,968.0,4.0,1248.0,1338,1969,2,368.0,12,0,500.0,0,NAmes,Artery,Norm,Duplex,2Story,5,Typ,WD 
195,294900,2760,8,1590,754.0,3.0,1570.0,1590,2005,2,198.0,6,0,1122.0,176,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,New
196,224243,543,7,1450,788.0,3.0,1450.0,1450,2008,2,140.0,6,0,0.0,0,SawyerW,Norm,Norm,1Fam,1Story,5,Typ,New
197,92000,2835,6,1338,528.0,2.0,832.0,846,1915,2,0.0,7,0,0.0,0,Edwards,Artery,Norm,1Fam,1.5Fin,3,Typ,WD 
198,179540,1735,7,1456,400.0,2.0,728.0,728,2007,2,0.0,8,1,0.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,New
199,386250,448,10,2392,968.0,3.0,2392.0,2392,2003,2,922.0,8,1,56.0,248,NridgHt,Norm,Norm,1Fam,1Story,5,Typ,WD 
200,106500,2287,4,992,297.0,1.0,530.0,530,1970,1,0.0,4,0,503.0,112,MeadowV,Norm,Norm,Twnhs,SLvl,5,Typ,WD 
201,310000,524,10,2007,812.0,3.0,1017.0,1026,2008,2,160.0,10,1,765.0,168,Somerst,Norm,Norm,1Fam,2Story,5,Typ,WD 
202,252000,1767,7,2385,600.0,3.0,1066.0,1108,1998,2,275.0,8,1,0.0,120,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
203,164000,2206,7,1646,240.0,1.0,918.0,918,1941,2,0.0,7,2,364.0,0,Crawfor,Norm,Norm,1Fam,2.5Unf,5,Typ,WD 
204,177594,1740,7,1456,400.0,2.0,728.0,728,2007,2,16.0,7,0,0.0,100,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,New
205,123900,199,5,1040,624.0,2.0,528.0,548,1936,1,0.0,5,0,276.0,306,BrkSide,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
206,239000,2214,6,2624,864.0,3.0,1370.0,1370,1918,2,0.0,10,1,1128.0,0,Crawfor,Feedr,Norm,1Fam,2Story,6,Typ,WD 
207,169000,323,5,1264,528.0,2.0,1068.0,1264,1965,1,0.0,7,1,42.0,0,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,WD 
208,234000,2421,7,1557,420.0,2.0,1374.0,1557,2003,2,18.0,7,1,0.0,143,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
209,173000,952,6,1287,541.0,2.0,957.0,1287,1977,1,0.0,5,2,841.0,302,Mitchel,Norm,Norm,1Fam,SFoyer,7,Typ,WD 
210,149000,24,6,1004,480.0,2.0,1004.0,1004,1970,1,180.0,5,1,578.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
211,170000,1139,7,1162,483.0,2.0,1162.0,1162,2007,2,0.0,6,0,0.0,0,SawyerW,Norm,Norm,1Fam,1Story,5,Typ,WD 
212,225000,518,7,1436,529.0,2.0,1436.0,1436,2008,2,,6,0,0.0,0,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
213,144900,1390,5,960,300.0,1.0,960.0,960,1963,1,0.0,6,0,634.0,168,Sawyer,Feedr,Norm,1Fam,1Story,8,Typ,WD 
214,144000,277,5,1196,336.0,1.0,1196.0,1196,1968,1,0.0,6,0,1070.0,257,Edwards,Norm,Norm,1Fam,1Story,6,Typ,WD 
215,192000,54,8,1269,430.0,2.0,1256.0,1269,2004,2,16.0,6,1,24.0,146,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
216,145500,649,5,1031,230.0,1.0,1031.0,1031,1952,1,0.0,5,0,931.0,0,NAmes,Norm,Norm,1Fam,1Story,8,Typ,WD 
217,86900,2600,4,720,280.0,1.0,448.0,448,1900,1,0.0,5,0,0.0,0,OldTown,Norm,Norm,1Fam,1.5Fin,8,Typ,WD 
218,149500,617,6,1505,505.0,2.0,1505.0,1505,1953,1,90.0,6,1,1024.0,0,NAmes,Feedr,Norm,1Fam,1Story,4,Typ,WD 
219,119750,2209,5,954,240.0,1.0,920.0,954,1938,1,0.0,5,1,0.0,0,Crawfor,Norm,Norm,1Fam,1Story,7,Typ,WD 
220,173900,2814,6,1500,564.0,2.0,750.0,750,2005,2,0.0,6,0,0.0,0,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,New
221,136500,2542,5,1050,368.0,1.0,1050.0,1050,1961,1,0.0,6,0,915.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,COD
222,270000,2323,8,2687,618.0,2.0,2062.0,2079,1994,2,0.0,9,0,0.0,168,StoneBr,Norm,Norm,1Fam,2Story,5,Typ,WD 
223,235000,1393,6,1252,564.0,2.0,1602.0,1252,1960,1,0.0,4,1,429.0,409,ClearCr,Norm,Norm,1Fam,1Story,7,Typ,WD 
224,156000,490,7,1430,400.0,2.0,384.0,774,1999,2,0.0,7,1,0.0,0,Gilbert,Norm,Norm,1Fam,SLvl,5,Typ,WD 
225,153000,542,5,1114,576.0,2.0,1114.0,1114,2003,2,0.0,6,0,836.0,0,SawyerW,RRAe,Norm,1Fam,1Story,5,Typ,WD 
226,165000,973,6,1224,402.0,2.0,1224.0,1224,1999,2,425.0,5,0,883.0,0,Mitchel,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
227,325000,1012,9,2504,656.0,3.0,1122.0,1134,2005,2,245.0,11,1,0.0,144,StoneBr,Norm,Norm,1Fam,2Story,5,Typ,WD 
228,140000,2218,5,1355,528.0,2.0,728.0,760,1941,2,0.0,5,0,533.0,0,Crawfor,Norm,Norm,2fmCon,1.5Fin,5,Typ,WD 
229,202500,2033,6,2294,658.0,2.0,741.0,1497,1963,3,234.0,9,1,375.0,0,IDOTRR,Norm,Norm,1Fam,SLvl,6,Typ,WD 
230,367294,1071,9,1702,1052.0,3.0,1702.0,1702,2008,1,766.0,7,1,1540.0,0,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,New
231,175000,1583,6,1509,600.0,2.0,1461.0,1509,1988,2,219.0,5,1,783.0,224,Timber,Norm,Norm,1Fam,SLvl,5,Typ,WD 
232,140000,2858,7,1717,642.0,3.0,756.0,961,1915,1,0.0,7,1,216.0,0,Crawfor,Norm,Norm,1Fam,2Story,5,Typ,WD 
233,174000,2265,7,1240,528.0,2.0,1265.0,1240,1985,2,0.0,6,0,215.0,232,Timber,Norm,Norm,1Fam,1Story,7,Typ,WD 
234,190000,1088,7,1166,400.0,2.0,856.0,1166,2005,2,182.0,5,0,655.0,212,Gilbert,Norm,Norm,1Fam,SLvl,5,Typ,WD 
235,129000,698,5,1464,0.0,0.0,504.0,764,1910,2,0.0,7,0,0.0,0,OldTown,Norm,Norm,1Fam,2Story,8,Typ,WD 
236,200000,1896,6,1652,510.0,2.0,1592.0,1652,1959,1,136.0,6,1,1386.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
237,193500,628,6,2142,509.0,1.0,896.0,1182,1968,2,576.0,8,1,448.0,0,NAmes,Norm,Norm,1Fam,2Story,6,Typ,WD 
238,145000,1212,6,1092,504.0,2.0,1092.0,1092,1964,1,260.0,6,0,787.0,0,NAmes,Norm,Norm,1Fam,1Story,7,Typ,WD 
239,218000,2864,7,1671,451.0,2.0,1022.0,1122,1929,2,270.0,7,1,526.0,0,Crawfor,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
240,135000,2740,5,1488,569.0,2.0,0.0,1488,1952,1,232.0,7,1,0.0,0,Edwards,Norm,Norm,1Fam,1Story,6,Typ,WD 
241,146500,2560,5,1624,240.0,1.0,1444.0,1624,1952,1,150.0,6,1,40.0,0,NAmes,Feedr,Norm,1Fam,1Story,6,Min1,WD 
242,194700,1716,6,1362,460.0,2.0,1362.0,1362,2005,2,256.0,6,1,20.0,192,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
243,230348,1130,7,1218,462.0,2.0,1218.0,1218,2007,2,210.0,6,0,902.0,168,Somerst,Norm,Norm,1Fam,1Story,5,Typ,New
244,109500,201,6,1068,288.0,1.0,1124.0,1068,1923,1,0.0,5,1,960.0,0,OldTown,Artery,Norm,1Fam,1Story,5,Typ,WD 
245,242500,2886,6,1625,576.0,2.0,1625.0,1625,1979,2,0.0,6,1,776.0,136,Mitchel,Norm,Norm,1Fam,1Story,6,Typ,WD 
246,239000,2328,7,1767,504.0,2.0,1064.0,1064,1987,2,0.0,5,1,495.0,441,StoneBr,Norm,Norm,TwnhsE,2Story,7,Typ,WD 
247,156000,2583,6,1050,286.0,1.0,1050.0,1050,1954,1,176.0,6,0,824.0,0,NAmes,Norm,Norm,1Fam,1Story,8,Typ,WD 
248,109008,1206,4,907,352.0,1.0,907.0,907,1957,1,0.0,5,0,288.0,0,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
249,68104,2242,2,845,256.0,1.0,0.0,640,1939,1,0.0,4,0,0.0,48,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,Maj2,WD 
250,290000,1105,8,2501,751.0,3.0,1242.0,1251,1995,2,466.0,9,1,0.0,192,NoRidge,Norm,Norm,1Fam,2Story,7,Typ,WD 
251,159000,121,5,1209,504.0,2.0,1209.0,1209,1966,1,0.0,6,0,1059.0,0,NAmes,Norm,Norm,1Fam,1Story,5,Typ,ConLD
252,87000,1223,4,906,231.0,1.0,348.0,453,1937,1,0.0,5,0,120.0,0,BrkSide,RRAn,Feedr,1Fam,2Story,7,Typ,WD 
253,272000,265,8,1601,670.0,2.0,1581.0,1601,2001,2,479.0,6,1,1358.0,180,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
254,198000,2813,7,1336,502.0,2.0,1336.0,1336,2005,2,0.0,6,0,996.0,136,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,New
255,119164,1294,4,1656,440.0,2.0,801.0,1095,1940,2,0.0,8,0,0.0,187,OldTown,Norm,Norm,1Fam,1.5Fin,6,Mod,WD 
256,93000,2745,5,1124,0.0,0.0,0.0,1124,1954,1,0.0,5,1,0.0,0,Edwards,Norm,Norm,1Fam,1Story,5,Min2,WD 
257,226750,1094,7,1892,431.0,2.0,982.0,1008,2000,2,647.0,8,1,544.0,108,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
258,95000,651,3,1699,420.0,2.0,978.0,1014,1900,2,0.0,7,0,440.0,0,OldTown,Artery,Artery,2fmCon,2Story,5,Typ,WD 
259,139900,198,6,1416,312.0,1.0,780.0,780,1948,1,0.0,6,0,300.0,221,BrkSide,Norm,Norm,1Fam,1.5Fin,7,Typ,WD 
260,76500,131,3,1306,0.0,0.0,728.0,1306,1940,1,0.0,6,0,0.0,263,BrkSide,Norm,Norm,1Fam,1Story,2,Mod,WD 
261,86900,1258,4,672,308.0,1.0,672.0,672,1940,1,0.0,4,0,0.0,88,OldTown,Norm,Norm,1Fam,1Story,7,Typ,WD 
262,152500,1599,5,1160,257.0,1.0,1113.0,1160,1968,1,0.0,6,0,785.0,81,Mitchel,Norm,Norm,1Fam,1Story,6,Typ,WD 
263,99000,1508,4,930,286.0,1.0,911.0,930,1953,1,115.0,5,0,767.0,134,Edwards,Norm,Norm,1Fam,1Story,5,Typ,WD 
264,82500,615,4,708,0.0,0.0,420.0,708,1940,1,0.0,5,0,280.0,164,BrkSide,Norm,Norm,1Fam,1Story,7,Typ,WD 
265,179200,1815,6,1575,529.0,2.0,1575.0,1575,1992,2,0.0,5,0,430.0,0,SawyerW,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
266,142500,2712,5,1059,286.0,1.0,1059.0,1059,1966,1,0.0,6,0,773.0,0,Sawyer,Norm,Norm,1Fam,1Story,6,Typ,WD 
267,115400,2051,4,1005,440.0,2.0,1005.0,1005,1964,1,0.0,5,0,513.0,0,Sawyer,Feedr,Norm,1Fam,1Story,3,Typ,WD 
268,226000,1863,7,1929,650.0,2.0,1057.0,1057,2001,2,0.0,7,1,738.0,0,Somerst,Norm,Norm,1Fam,2Story,5,Typ,WD 
269,144152,2510,7,1200,480.0,2.0,600.0,520,2005,2,0.0,4,0,0.0,0,Somerst,Norm,Norm,TwnhsE,2Story,5,Typ,WD 
270,370000,1069,8,2690,795.0,3.0,1765.0,1804,2003,2,221.0,9,1,0.0,268,NridgHt,Norm,Norm,1Fam,2Story,5,Typ,WD 
271,149900,336,5,833,495.0,2.0,833.0,833,1984,1,0.0,5,0,207.0,431,Mitchel,Norm,Norm,1Fam,1Story,7,Typ,WD 
272,172785,2417,6,1456,429.0,2.0,728.0,728,2006,2,0.0,8,0,0.0,0,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,New
273,129000,1962,5,864,720.0,2.0,864.0,864,1950,1,0.0,5,0,398.0,194,NAmes,Norm,Norm,1Fam,1Story,8,Typ,WD 
274,181000,372,6,1586,435.0,2.0,1362.0,1586,1979,2,0.0,7,1,0.0,192,NWAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
275,148000,2578,5,1370,300.0,1.0,1058.0,1370,1956,1,272.0,6,1,678.0,191,NAmes,Norm,Norm,1Fam,SLvl,6,Typ,WD 
276,117250,2824,6,914,0.0,0.0,914.0,914,2002,1,,4,0,475.0,32,Edwards,Norm,Norm,1Fam,1Story,5,Typ,WD 
277,192500,471,7,1555,430.0,2.0,1373.0,1555,2005,2,16.0,7,1,16.0,143,Blmngtn,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
278,151000,1544,6,1556,452.0,2.0,716.0,716,1980,2,0.0,6,1,81.0,161,Blueste,Norm,Norm,Twnhs,2Story,6,Typ,COD
279,112500,2141,5,882,461.0,2.0,882.0,882,1972,1,0.0,5,0,138.0,96,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
280,144000,2008,5,1167,495.0,2.0,915.0,1167,1920,1,0.0,6,1,645.0,0,BrkSide,Norm,Norm,1Fam,1Story,5,Maj1,WD 
281,370967,1075,9,1800,944.0,3.0,1800.0,1800,2007,2,714.0,6,1,1204.0,210,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,New
282,149900,34,6,1456,440.0,2.0,855.0,855,1975,2,0.0,6,1,514.0,173,NPkVill,Norm,Norm,Twnhs,2Story,6,Typ,WD 
283,195000,847,7,1660,493.0,2.0,831.0,831,2002,2,95.0,7,0,0.0,144,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
284,163900,1629,7,1482,392.0,2.0,384.0,812,1992,2,170.0,7,1,0.0,100,Gilbert,Norm,Norm,1Fam,SLvl,5,Typ,WD 
285,182000,2073,6,1522,552.0,2.0,1190.0,1522,1984,2,136.0,7,1,299.0,0,ClearCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
286,410000,960,9,2036,780.0,3.0,2190.0,2036,2008,2,246.0,9,1,1758.0,90,Timber,Norm,Norm,1Fam,1Story,5,Typ,WD 
287,152000,955,5,1595,672.0,2.0,1582.0,1595,1991,2,0.0,5,0,55.0,0,Mitchel,Norm,Norm,1Fam,1Story,5,Typ,COD
288,184000,2476,7,1686,462.0,2.0,891.0,891,2005,2,172.0,8,0,0.0,144,SawyerW,Norm,Norm,1Fam,2Story,5,Typ,WD 
289,206300,1590,7,1344,784.0,4.0,1344.0,1344,1997,2,200.0,8,0,1309.0,0,Mitchel,Norm,Norm,Duplex,SFoyer,5,Typ,WD 
290,146500,2913,5,1652,928.0,3.0,1652.0,1652,1970,2,0.0,8,0,149.0,0,Mitchel,Norm,Norm,Duplex,1Story,5,Typ,WD 
291,108000,149,4,1337,263.0,1.0,832.0,832,1956,1,0.0,5,0,0.0,0,NAmes,Norm,Norm,1Fam,1.5Fin,5,Typ,WD 
292,170000,2525,7,1920,487.0,2.0,570.0,1222,1968,3,143.0,8,1,0.0,0,NWAmes,Norm,Norm,1Fam,SLvl,6,Typ,WD 
293,145000,1470,6,848,420.0,2.0,848.0,848,2004,1,205.0,3,0,662.0,140,CollgCr,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
294,123000,412,7,1055,440.0,2.0,1057.0,1055,1975,2,0.0,4,1,435.0,0,NPkVill,Norm,Norm,Twnhs,1Story,5,Typ,WD 
295,173000,1399,6,1291,431.0,2.0,1291.0,1291,1996,1,0.0,6,1,1003.0,307,ClearCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
296,105900,183,6,720,484.0,2.0,624.0,720,1928,1,0.0,5,0,0.0,106,OldTown,Norm,Norm,1Fam,1Story,8,Typ,WD 
297,91000,974,4,988,297.0,1.0,462.0,526,1973,1,0.0,5,0,462.0,120,MeadowV,Norm,Norm,Twnhs,SLvl,5,Typ,WD 
298,158000,930,5,1523,295.0,1.0,1067.0,986,1949,2,0.0,7,1,312.0,0,Crawfor,Norm,Norm,1Fam,1.5Fin,7,Maj2,WD 
299,190000,881,7,1728,572.0,2.0,864.0,864,2004,2,0.0,7,0,0.0,187,CollgCr,Norm,Norm,1Fam,2Story,5,Typ,WD 
300,217500,1180,8,1239,477.0,2.0,1230.0,1239,1995,1,0.0,4,1,560.0,172,Veenker,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
301,165500,1553,5,1955,356.0,1.0,1151.0,1151,1958,2,162.0,7,0,330.0,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,Typ,WD 
302,174500,928,7,1564,234.0,1.0,704.0,860,1941,1,0.0,7,1,275.0,0,Crawfor,Norm,Norm,1Fam,2Story,7,Typ,WD 
303,100000,1512,4,1204,312.0,1.0,416.0,1204,1954,1,0.0,6,0,0.0,0,Edwards,Norm,Norm,1Fam,SLvl,6,Typ,WD 
304,172000,3,6,1329,312.0,1.0,1329.0,1329,1958,1,108.0,6,0,923.0,393,NAmes,Norm,Norm,1Fam,1Story,6,Typ,WD 
305,120000,2140,5,879,440.0,2.0,864.0,879,1975,1,0.0,5,0,330.0,0,CollgCr,Norm,Norm,1Fam,1Story,6,Typ,Con
306,82000,553,4,841,294.0,1.0,721.0,841,1950,1,0.0,4,0,0.0,250,SawyerW,Feedr,Norm,1Fam,1Story,4,Typ,WD 
307,127000,2594,6,1312,649.0,2.0,784.0,900,1947,1,0.0,6,0,0.0,0,NAmes,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
308,129500,1314,6,2058,396.0,2.0,735.0,1134,1917,1,0.0,8,1,319.0,0,OldTown,Norm,Norm,1Fam,2.5Unf,5,Typ,WD 
309,187500,366,8,1360,565.0,2.0,1220.0,1360,1984,1,0.0,4,1,1036.0,63,StoneBr,Norm,Norm,TwnhsE,1Story,5,Typ,COD
310,300000,1462,8,1786,715.0,3.0,1778.0,1786,2002,2,240.0,6,1,1538.0,182,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
311,190000,2541,6,1993,495.0,2.0,825.0,1097,1971,2,252.0,8,1,416.0,0,NWAmes,Norm,Norm,1Fam,2Story,5,Typ,WD 
312,96000,2088,4,1362,280.0,1.0,951.0,986,1920,2,0.0,7,0,0.0,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,Typ,WD 
313,241000,527,7,1550,438.0,2.0,1092.0,1112,2006,2,100.0,7,0,812.0,0,Somerst,Norm,Norm,1Fam,2Story,5,Typ,WD 
314,143900,1824,5,1696,349.0,1.0,1140.0,1696,1962,1,0.0,8,1,0.0,0,Sawyer,RRAe,Norm,1Fam,1Story,5,Min2,WD 
315,87550,2918,4,1092,286.0,1.0,546.0,546,1970,1,0.0,5,0,408.0,0,MeadowV,Norm,Norm,Twnhs,2Story,5,Typ,WD 
316,319900,49,9,1752,576.0,2.0,1752.0,1752,2005,2,412.0,6,1,456.0,196,NridgHt,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
317,356383,2332,9,2473,675.0,3.0,1094.0,1102,2006,2,184.0,11,1,205.0,246,StoneBr,Norm,Norm,1Fam,2Story,5,Typ,New
318,239000,826,9,1800,702.0,2.0,1800.0,1800,2007,2,0.0,7,0,0.0,288,CollgCr,Norm,Norm,1Fam,1Story,5,Typ,WD 
319,287500,1108,7,2197,783.0,3.0,1080.0,1108,1993,2,320.0,9,1,228.0,385,NoRidge,Norm,Norm,1Fam,2Story,5,Typ,WD 
320,128500,2041,5,1382,660.0,2.0,720.0,854,1941,1,0.0,7,0,360.0,237,OldTown,Feedr,Norm,1Fam,1.5Fin,6,Typ,WD 
321,185088,57,7,1733,433.0,2.0,847.0,847,2004,2,0.0,7,1,0.0,144,Gilbert,Norm,Norm,1Fam,2Story,5,Typ,WD 
322,229800,520,7,1402,625.0,2.0,1402.0,1402,2008,2,0.0,7,0,0.0,205,Somerst,Norm,Norm,1Fam,1Story,5,Typ,WD 
323,124500,2305,5,887,288.0,1.0,864.0,887,1984,1,0.0,5,0,516.0,140,Mitchel,Norm,Norm,1Fam,1Story,6,Typ,WD 
324,142000,2533,5,1051,504.0,2.0,1051.0,1051,1968,1,0.0,6,0,758.0,0,NAmes,Feedr,Norm,1Fam,1Story,5,Typ,WD 
325,149000,2852,6,1510,216.0,1.0,755.0,755,1920,1,0.0,6,0,305.0,0,SWISU,Norm,Norm,1Fam,2Story,8,Typ,WD 
326,135000,1198,5,1656,506.0,2.0,1656.0,1656,1973,2,564.0,8,0,0.0,0,NWAmes,Feedr,Norm,Duplex,1Story,5,Typ,WD 
327,128000,1681,6,958,440.0,2.0,1078.0,958,1976,2,0.0,5,1,120.0,0,NPkVill,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
328,430000,1773,8,3228,546.0,2.0,3200.0,3228,1992,3,0.0,10,1,1231.0,264,NoRidge,Norm,Norm,1Fam,1Story,5,Typ,WD 
329,145000,1825,5,1040,686.0,2.0,1040.0,1040,1968,1,0.0,5,0,812.0,188,Sawyer,Norm,Norm,1Fam,1Story,7,Typ,WD 
330,139000,2208,5,1250,552.0,2.0,661.0,661,1910,2,0.0,8,1,0.0,242,Crawfor,Norm,Norm,1Fam,1.5Fin,6,Typ,WD 
331,178000,1646,6,1868,477.0,2.0,585.0,1140,1984,3,74.0,7,1,0.0,268,NWAmes,Norm,Norm,1Fam,SLvl,7,Typ,WD 
332,460000,1060,10,2790,1150.0,4.0,1620.0,1632,2005,2,468.0,10,1,1082.0,30,NridgHt,PosN,Norm,1Fam,2Story,5,Typ,WD 
333,214500,748,6,2134,441.0,2.0,844.0,1445,1916,2,0.0,10,0,0.0,0,BrkSide,PosN,Norm,1Fam,2.5Unf,6,Typ,WD 
334,160000,2846,5,1928,0.0,0.0,686.0,948,1916,2,0.0,10,0,0.0,0,SWISU,Norm,Norm,2fmCon,2Story,8,Typ,WD 
335,214000,493,7,2060,390.0,2.0,992.0,1022,1999,2,298.0,8,1,772.0,0,Gilbert,RRNn,Norm,1Fam,2Story,5,Typ,WD 
336,128900,694,6,1378,162.0,1.0,901.0,861,1935,1,0.0,6,0,0.0,54,OldTown,Norm,Norm,1Fam,1.5Fin,8,Typ,WD 
337,168000,2283,4,1622,1356.0,4.0,1249.0,1622,1961,1,149.0,7,1,1159.0,439,Mitchel,Norm,Norm,2fmCon,1Story,4,Typ,WD 
338,310013,1800,8,1880,880.0,3.0,955.0,955,2007,2,,8,1,745.0,168,Somerst,Norm,Norm,1Fam,2Story,5,Typ,New
339,170000,1632,8,1088,461.0,2.0,1074.0,1088,1986,1,0.0,5,0,0.0,0,StoneBr,Norm,Norm,TwnhsE,1Story,5,Typ,WD 
340,133700,2624,5,1040,286.0,1.0,1040.0,1040,1959,1,0.0,6,0,369.0,140,NAmes,Norm,Norm,1Fam,1Story,5,Typ,WD 
341,165000,2197,6,1502,180.0,1.0,602.0,900,1923,1,0.0,7,2,0.0,96,Crawfor,Norm,Norm,1Fam,2Story,7,Typ,WD 
342,89500,1045,6,987,264.0,1.0,483.0,483,1971,1,604.0,5,0,358.0,0,BrDale,Norm,Norm,TwnhsE,2Story,3,Typ,WD 
